241.5,-0.092,1.074,,
242.5,-0.078,1.116,,
243.5,-0.079,0.979,,
244.5,-0.106,1.137,,
245.5,-0.11,0.931,,
246.5,-0.081,0.976,,
247.5,-0.09,0.943,,
248.5,-0.085,0.96,,
249.5,-0.096,1.002,,
250.5,-0.076,0.98,,
251.5,-0.077,0.903,,
252.5,-0.079,0.941,,
253.5,-0.097,1.007,,
254.5,-0.083,0.916,,
255.5,-0.084,0.896,,
256.5,-0.098,0.89,,
257.5,-0.091,0.964,,
258.5,-0.08,0.977,,
259.5,-0.06,1.133,,
260.5,-0.075,1.041,,
261.5,-0.104,0.924,,
262.5,-0.073,0.925,,
263.5,-0.105,0.953,,
264.5,-0.08,0.919,,
265.5,-0.103,0.925,,
266.5,-0.062,0.869,,
267.5,-0.065,0.855,,
268.5,-0.045,1.051,,
269.5,-0.098,0.91,,
270.5,-0.084,0.904,,
271.5,-0.075,0.919,,
272.5,-0.093,0.929,,
273.5,-0.068,0.886,,
274.5,-0.081,0.908,,
275.5,-0.088,0.931,,
276.5,-0.096,0.962,,
277.5,-0.069,0.957,,
278.5,-0.097,0.902,,
279.5,-0.096,0.927,,
280.5,-0.064,0.908,,
281.5,-0.073,0.859,,
282.5,-0.096,0.872,,
283.5,-0.065,0.905,,
284.5,-0.091,0.879,,
285.5,-0.103,0.866,,
286.5,-0.09,0.925,,
287.5,-0.087,0.95,,
288.5,-0.104,0.883,,
289.5,-0.092,0.958,,
290.5,-0.096,0.905,,
291.5,-0.081,0.931,,
292.5,-0.059,0.922,,
293.5,-0.088,0.948,,
294.5,-0.099,0.858,,
295.5,-0.072,0.98,,
296.5,-0.094,0.855,,
297.5,-0.069,0.904,,
298.5,-0.089,0.901,,
299.5,-0.07,0.872,,
300.5,-0.085,0.947,,
301.5,-0.099,0.869,,
302.5,-0.088,0.917,,
303.5,-0.111,0.929,,
304.5,-0.058,0.834,,
305.5,-0.054,0.9,,
306.5,-0.064,0.921,,
307.5,-0.086,0.858,,
308.5,-0.117,0.876,,
309.5,-0.078,0.911,,
310.5,-0.074,0.848,,
311.5,-0.092,0.878,,
312.5,-0.098,0.827,,
313.5,-0.11,0.911,,
314.5,-0.106,0.885,,
315.5,-0.109,0.855,,
316.5,-0.116,0.858,,
317.5,-0.074,0.871,,
318.5,-0.093,0.843,,
319.5,-0.096,0.935,,
320.5,-0.086,0.896,,
321.5,-0.114,0.954,,
322.5,-0.072,0.867,,
323.5,-0.1,0.885,,
324.5,-0.099,0.889,,
325.5,-0.113,0.91,,
326.5,-0.095,0.924,,
327.5,-0.082,0.785,,
328.5,-0.083,0.937,,
329.5,-0.081,0.856,,
330.5,-0.089,0.843,,
331.5,-0.08,0.86,,
332.5,-0.067,0.801,,
333.5,-0.061,0.89,,
334.5,-0.08,0.837,,
335.5,-0.098,0.895,,
336.5,-0.08,0.833,,
337.5,-0.115,0.835,,
338.5,-0.098,0.824,,
339.5,-0.085,0.837,,
340.5,-0.072,0.819,,
341.5,-0.081,0.871,,
342.5,-0.084,0.832,,
343.5,-0.084,0.81,,
344.5,-0.107,0.813,,
345.5,-0.09,0.827,,
346.5,-0.074,0.833,,
347.5,-0.103,0.88,,
348.5,-0.065,0.83,,
349.5,-0.076,0.888,,
350.5,-0.072,0.809,,
351.5,-0.074,0.831,,
352.5,-0.086,0.822,,
353.5,-0.085,0.854,,
354.5,-0.09,0.811,,
355.5,-0.07,0.834,,
356.5,-0.1,0.891,,
357.5,-0.068,0.874,,
358.5,-0.083,0.87,,
359.5,-0.106,0.817,,
360.5,-0.075,0.82,,
361.5,-0.068,0.976,,
362.5,-0.084,0.954,,
363.5,-0.078,0.884,,
364.5,-0.091,0.887,,
365.5,-0.073,0.797,,
366.5,-0.105,0.801,,
367.5,-0.099,0.948,,
368.5,-0.076,0.81,,
369.5,-0.074,0.836,,
370.5,-0.091,0.792,,
371.5,-0.07,0.79,,
372.5,-0.091,0.865,,
373.5,-0.076,0.777,,
374.5,-0.083,0.832,,
375.5,-0.09,0.897,,
376.5,-0.068,0.883,,
377.5,-0.082,0.879,,
378.5,-0.088,0.822,,
379.5,-0.098,0.861,,
380.5,-0.083,0.874,,
381.5,-0.08,0.891,,
382.5,-0.074,0.837,,
383.5,-0.087,0.848,,
384.5,-0.103,0.888,,
385.5,-0.097,0.854,,
386.5,-0.096,0.849,,
387.5,-0.096,0.791,,
388.5,-0.075,0.798,,
389.5,-0.105,0.844,,
390.5,-0.069,0.861,,
391.5,-0.074,0.834,,
392.5,-0.077,0.83,,
393.5,-0.084,0.851,,
394.5,-0.078,0.798,,
395.5,-0.083,0.83,,
396.5,-0.092,0.787,,
397.5,-0.085,0.848,,
398.5,-0.064,0.833,,
399.5,-0.092,0.85,,
400.5,-0.092,0.812,,
401.5,-0.086,0.853,,
402.5,-0.046,0.854,,
403.5,-0.101,0.814,,
404.5,-0.081,0.786,,
405.5,-0.083,0.817,,
406.5,-0.06,0.804,,
407.5,-0.06,0.797,,
408.5,-0.065,0.853,,
409.5,-0.088,0.829,,
410.5,-0.09,0.854,,
411.5,-0.069,0.783,,
412.5,-0.094,0.814,,
413.5,-0.064,0.865,,
414.5,-0.061,0.85,,
415.5,-0.095,0.822,,
416.5,-0.077,0.817,,
417.5,-0.102,0.787,,
418.5,-0.067,0.823,,
419.5,-0.07,0.867,,
420.5,-0.057,0.866,,
421.5,-0.081,0.791,,
422.5,-0.073,0.82,,
423.5,-0.064,0.821,,
424.5,-0.088,0.865,,
425.5,-0.059,0.778,,
426.5,-0.071,0.756,,
427.5,-0.081,0.799,,
428.5,-0.076,0.863,,
429.5,-0.073,0.866,,
430.5,-0.084,0.793,,
431.5,-0.048,0.872,,
432.5,-0.078,0.791,,
433.5,-0.088,0.824,,
434.5,-0.067,0.879,,
435.5,-0.057,0.809,,
436.5,-0.054,0.893,,
437.5,-0.076,0.8,,
438.5,-0.073,0.764,,
439.5,-0.094,0.794,,
440.5,-0.115,0.833,,
441.5,-0.064,0.78,,
442.5,-0.067,0.846,,
443.5,-0.04,0.756,,
444.5,-0.057,0.826,,
445.5,-0.077,0.777,,
446.5,-0.077,0.88,,
447.5,-0.061,0.898,,
448.5,-0.065,0.862,,
449.5,-0.091,0.74,,
450.5,-0.086,0.785,,
451.5,-0.098,0.918,,
452.5,-0.079,0.916,,
453.5,-0.065,0.92,,
454.5,-0.045,0.776,,
455.5,-0.086,0.866,,
456.5,-0.071,0.817,,
457.5,-0.065,0.858,,
458.5,-0.092,0.708,,
459.5,-0.084,0.746,,
460.5,-0.074,0.791,,
461.5,-0.071,0.836,,
462.5,-0.071,0.768,,
463.5,-0.07,0.769,,
464.5,-0.08,0.786,,
465.5,-0.051,0.804,,
466.5,-0.077,0.784,,
467.5,-0.056,0.777,,
468.5,-0.05,0.887,,
469.5,-0.076,0.732,,
470.5,-0.07,0.751,,
471.5,-0.05,0.709,,
472.5,-0.079,0.878,,
473.5,-0.071,0.785,,
474.5,-0.054,0.769,,
475.5,-0.062,0.896,,
476.5,-0.074,0.797,,
477.5,-0.065,0.821,,
478.5,-0.083,0.748,,
479.5,-0.068,0.78,,
480.5,-0.076,0.826,,
481.5,-0.045,0.873,,
482.5,-0.071,0.792,,
483.5,-0.076,0.807,,
484.5,-0.087,0.81,,
485.5,-0.066,0.726,,
486.5,-0.06,0.837,,
487.5,-0.061,0.885,,
488.5,-0.069,0.84,,
489.5,-0.089,0.783,,
490.5,-0.06,0.912,,
491.5,-0.088,0.749,,
492.5,-0.085,0.77,,
493.5,-0.06,0.755,,
494.5,-0.084,0.809,,
495.5,-0.073,0.787,,
496.5,-0.071,0.801,,
497.5,-0.081,0.809,,
498.5,-0.083,0.883,,
499.5,-0.099,0.759,,
,,,,
