,,,,
148.5,-0.134,1.61,,
149.5,-0.125,1.61,,
150.5,-0.14,1.637,,
151.5,-0.098,1.567,,
152.5,-0.127,1.547,,
153.5,-0.128,1.438,,
154.5,-0.122,1.559,,
155.5,-0.122,1.581,,
156.5,-0.098,1.731,,
157.5,-0.142,1.584,,
158.5,-0.13,1.534,,
159.5,-0.108,1.51,,
160.5,-0.128,1.459,,
161.5,-0.119,1.492,,
162.5,-0.129,1.566,,
163.5,-0.118,1.477,,
164.5,-0.127,1.434,,
165.5,-0.129,1.584,,
166.5,-0.106,1.531,,
167.5,-0.134,1.491,,
168.5,-0.141,1.488,,
169.5,-0.123,1.525,,
170.5,-0.125,1.473,,
171.5,-0.081,1.579,,
172.5,-0.149,1.459,,
173.5,-0.128,1.487,,
174.5,-0.139,1.454,,
175.5,-0.125,1.526,,
176.5,-0.123,1.757,,
177.5,-0.115,1.531,,
178.5,-0.145,1.449,,
179.5,-0.136,1.656,,
180.5,-0.157,1.34,,
181.5,-0.113,1.568,,
182.5,-0.116,1.473,,
183.5,-0.144,1.428,,
184.5,-0.143,1.419,,
185.5,-0.119,1.566,,
186.5,-0.119,1.608,,
187.5,-0.121,1.47,,
188.5,-0.122,1.555,,
189.5,-0.106,1.499,,
190.5,-0.126,1.308,,
191.5,-0.125,1.51,,
192.5,-0.116,1.512,,
193.5,-0.134,1.38,,
194.5,-0.131,1.427,,
195.5,-0.113,1.498,,
196.5,-0.124,1.428,,
197.5,-0.148,1.525,,
198.5,-0.128,1.428,,
199.5,-0.117,1.474,,
200.5,-0.11,1.473,,
201.5,-0.11,1.561,,
202.5,-0.12,1.387,,
203.5,-0.13,1.399,,
204.5,-0.138,1.39,,
205.5,-0.14,1.472,,
206.5,-0.135,1.383,,
207.5,-0.117,1.431,,
208.5,-0.141,1.445,,
209.5,-0.135,1.425,,
210.5,-0.157,1.356,,
211.5,-0.121,1.415,,
212.5,-0.133,1.357,,
213.5,-0.123,1.44,,
214.5,-0.121,1.615,,
215.5,-0.112,1.513,,
216.5,-0.145,1.358,,
217.5,-0.136,1.477,,
218.5,-0.116,1.355,,
219.5,-0.132,1.348,,
220.5,-0.116,1.381,,
221.5,-0.169,1.328,,
222.5,-0.147,1.399,,
223.5,-0.151,1.425,,
224.5,-0.123,1.341,,
225.5,-0.126,1.529,,
226.5,-0.106,1.454,,
227.5,-0.139,1.324,,
228.5,-0.089,1.537,,
229.5,-0.127,1.465,,
230.5,-0.16,1.356,,
231.5,-0.107,1.634,,
232.5,-0.128,1.416,,
233.5,-0.138,1.368,,
234.5,-0.125,1.375,,
235.5,-0.104,1.823,,
236.5,-0.124,1.638,,
237.5,-0.135,1.567,,
238.5,-0.132,1.434,,
239.5,-0.102,1.419,,
240.5,-0.143,1.387,,
241.5,-0.113,1.644,,
242.5,-0.112,1.427,,
243.5,-0.146,1.276,,
244.5,-0.134,1.42,,
245.5,-0.15,1.666,,
246.5,-0.139,1.409,,
247.5,-0.12,1.276,,
248.5,-0.128,1.29,,
249.5,-0.119,1.307,,
250.5,-0.127,1.349,,
251.5,-0.149,1.279,,
252.5,-0.116,1.398,,
253.5,-0.125,1.362,,
254.5,-0.159,1.35,,
255.5,-0.131,1.313,,
256.5,-0.149,1.318,,
257.5,-0.118,1.246,,
258.5,-0.107,1.354,,
259.5,-0.11,1.311,,
260.5,-0.133,1.298,,
261.5,-0.121,1.385,,
262.5,-0.124,1.283,,
263.5,-0.144,1.304,,
264.5,-0.164,1.277,,
265.5,-0.143,1.326,,
266.5,-0.156,1.281,,
267.5,-0.12,1.358,,
268.5,-0.145,1.225,,
269.5,-0.146,1.247,,
270.5,-0.113,1.654,,
271.5,-0.113,1.176,,
272.5,-0.112,1.437,,
273.5,-0.133,1.323,,
274.5,-0.127,1.313,,
275.5,-0.125,1.202,,
276.5,-0.141,1.279,,
277.5,-0.11,1.294,,
278.5,-0.122,1.309,,
279.5,-0.136,1.385,,
280.5,-0.125,1.305,,
281.5,-0.127,1.31,,
282.5,-0.105,1.269,,
283.5,-0.155,1.194,,
284.5,-0.13,1.3,,
285.5,-0.147,1.28,,
286.5,-0.14,1.184,,
287.5,-0.148,1.28,,
288.5,-0.104,1.303,,
289.5,-0.116,1.339,,
290.5,-0.11,1.413,,
291.5,-0.132,1.35,,
292.5,-0.143,1.248,,
293.5,-0.121,1.266,,
294.5,-0.102,1.362,,
295.5,-0.131,1.156,,
296.5,-0.091,1.364,,
297.5,-0.106,1.272,,
298.5,-0.123,1.275,,
299.5,-0.122,1.287,,
300.5,-0.147,1.24,,
301.5,-0.114,1.22,,
302.5,-0.131,1.247,,
